Customer_ID,Age,Gender,Annual_Income,Spending_Score,Transaction_Amount,Transaction_Frequency,Web_Activity,Product_Views,Time_on_Website,Cluster
CUST_486,54,1,101575.710218388,90.1022892164031,2731.70502834046,24,7.11582851734328,20,33.0382644211391,2.0
CUST_487,43,1,133578.024844224,35.9887165509691,320.742798350609,39,6.90075926128163,1,21.4662726054987,3.0
CUST_488,40,1,147930.850995908,24.4501853384737,2567.38821736395,34,94.0784520503108,36,26.7030426369341,1.0
CUST_489,26,1,119875.543802387,78.2720260091423,4033.95404999187,28,50.6920437961835,5,47.8743682533569,0.0
CUST_490,29,0,74309.6816817534,28.2057975192655,2301.60698920882,37,40.9412071817018,43,17.4096201737101,1.0
CUST_491,18,0,74776.4102960191,82.4388175328542,269.263321995799,7,81.0878581007919,17,9.39305914683211,1.0
CUST_492,18,1,115885.699206556,42.9500871112275,3933.52821492632,4,83.5825927910516,29,19.4766289079568,1.0
CUST_493,64,0,51041.0289498793,67.0874400298556,1014.80527285851,37,33.2191033115605,21,51.1225187137862,2.0
CUST_494,51,1,34361.6347070813,10.4579960696322,1300.51796609131,1,69.3618057473795,32,6.25039317652445,1.0
CUST_495,49,0,66100.880493301,62.7620731429807,831.884703627157,1,77.1122815851887,29,59.5100683289747,3.0
CUST_496,65,1,57341.0689150306,45.7250001949857,1657.77317370877,47,65.4650686865955,16,32.9191710367321,4.0
CUST_497,42,0,58520.0556592787,59.0742378543719,3786.19001338629,20,15.1595074800099,42,59.1058988940585,0.0
CUST_498,57,0,50369.0076364883,17.6334065667415,2601.73543892465,19,87.5883083517057,31,56.4007889030727,4.0
CUST_499,62,1,25472.114652727,73.950500749474,1032.35755801206,29,53.9094552736009,41,27.7160091384441,2.0
CUST_500,18,0,22323.6115153438,86.4169106767796,4390.37208997868,10,28.2472426370004,13,12.7109734017156,0.0
